"","logFC.genotypeD2","logFC.genotypeD6","logCPM","LR","PValue","FDR"
"oases6_k49_Locus_6693_Transcript_2_1",-3.81210114779594,2.43423973015045,4.20334572792845,42.8432415264569,4.97402895538359e-10,1.00028968520417e-07
"oases2_CL9236Contig1_1",3.95232947158035,-0.457868110290895,4.58665779413622,42.8362318466538,4.99149271650431e-10,1.00028968520417e-07
"oases6_CL2131Contig1_1",-5.92118225128066,-4.3568856091825,5.094757145419,42.7108625281406,5.31439760055578e-10,1.05921143046295e-07
"oases6_k43_Locus_3305_Transcript_5_1",1.02199931291592,7.59366234533961,2.41478810622547,42.6006503629111,5.61547257993948e-10,1.11296960614811e-07
"oases6_k37_Locus_7501_Transcript_1_1",-0.659855376213458,-6.11350434315564,6.91356354315584,42.5902265636623,5.64481626110625e-10,1.11296960614811e-07
"oases3_k49_Locus_62383_Transcript_1_1",4.90673534505296,5.17305619615832,7.05877783392659,42.5731824909468,5.69312715171754e-10,1.11649225687132e-07
"oases2_k31_Locus_24100_Transcript_1_1",4.97771450207781,3.87076298030001,4.96527726050214,42.5524900703662,5.75233520376252e-10,1.12210313259353e-07
"oases2_k43_Locus_23067_Transcript_3_1",4.7735093385238,-1.23303286694102,4.69319221086193,42.5181368435392,5.85199429437864e-10,1.13550363363888e-07
"oases3_k31_Locus_28694_Transcript_14_1",-5.18168928945594,-4.66249568741539,5.44915164348616,42.3352305328769,6.41241313048385e-10,1.23769698281176e-07
"oases2_k43_Locus_6739_Transcript_3_1",4.1366195726123,-1.04355186620172,4.62372459300383,42.2918390524581,6.55305533149863e-10,1.25822093283796e-07
"oases6_k43_Locus_5806_Transcript_22_1",-4.92179230247521,-4.20708780001359,4.47120084320537,42.2653548702581,6.64040858055534e-10,1.26835262434743e-07
"oases6_k43_Locus_9681_Transcript_1_1",-3.53041023618133,6.02097522845665,3.52280126985087,42.2216475502932,6.78712309742548e-10,1.2896588878336e-07
"oases6_k25_Locus_8661_Transcript_6_1",-0.448746744150918,4.82742685088702,4.64069373289789,42.1978421535225,6.86839086999084e-10,1.29837370296482e-07
"oases2_k49_Locus_3443_Transcript_3_1",3.6822027775115,-2.53344475550036,4.31622688624189,42.1572246403276,7.00930540461325e-10,1.31318959220129e-07
"oases2_CL1029Contig1_1",4.75226328799457,-0.849701384293122,3.88966949046609,42.1546361582038,7.01838300851998e-10,1.31318959220129e-07
"oases6_k49_Locus_2214_Transcript_1_1",-0.729063399052044,4.24147566813331,4.36510439332512,42.070159886605,7.32117611590009e-10,1.36289082080408e-07
"oases3_CL75Contig2_1",-8.52368085252303,-4.31815263010422,2.84298416545471,41.9236818696505,7.87749527717173e-10,1.45904739545313e-07
"oases3_k25_Locus_2656_Transcript_19_1",-4.17983677611113,-3.47863557689125,5.65289342879915,41.870905641765,8.08813448304207e-10,1.49053344671659e-07
"oases3_k31_Locus_10389_Transcript_5_1",3.43577793842218,-5.91210588576476,3.65362754286551,41.857500273761,8.14252878290642e-10,1.49305479027764e-07
"oases3_k49_Locus_22464_Transcript_1_1",-6.15746212444165,-4.06385116979767,3.5170004790744,41.7725976661639,8.49563155651072e-10,1.5500512242384e-07
"oases6_k49_Locus_4504_Transcript_3_1",-1.67746419052046,4.16241009063238,3.34049668975282,41.7018070398112,8.80172222775057e-10,1.59794831315988e-07
"oases3_k37_Locus_16272_Transcript_1_1",-3.61391892966974,-4.19158758748111,5.99314069070495,41.6308886988085,9.11942341945057e-10,1.64747101015523e-07
"oases6_k25_Locus_440_Transcript_5_1",4.74156064610573,5.44367060973769,8.01755360790238,41.6203039321671,9.16781484388304e-10,1.64809447926335e-07
"oases2_CL2976Contig1_1",5.65324900492832,2.34724497749376,4.38180685097495,41.5971633094335,9.27450534711357e-10,1.65914114436437e-07
"oases3_k31_Locus_8265_Transcript_6_1",-7.00468286681393,-3.97662790454937,3.12589639435721,41.4821236343429,9.82361433073237e-10,1.7488417881114e-07
"oases6_k37_Locus_567_Transcript_12_1",-0.0241003562662183,4.27788060847773,3.82044216613507,41.4061039231275,1.0204195593138e-09,1.80781867143551e-07
"oases6_k49_Locus_8878_Transcript_1_1",-5.24088543583482,-4.23141411089178,3.99937590418211,41.2827378723485,1.08534390594241e-09,1.91359697416471e-07
"oases3_CL763Contig1_1",-5.12072422682888,-4.58399241991951,5.40454855305623,41.2523148966672,1.10197980921106e-09,1.93363184417211e-07
"oases2_k43_Locus_669_Transcript_2_1",-0.149540681086536,-5.23166596520718,5.70655856741564,41.2035465942058,1.12918094202719e-09,1.97192631842682e-07
"oases6_k49_Locus_25518_Transcript_3_1",-3.50381473863603,3.60139752407855,3.75888335127796,41.1741604287735,1.14589457773938e-09,1.99162994547092e-07
"oases3_k37_Locus_4680_Transcript_5_2",1.90220430560478,-2.46685303440865,4.8936657603293,41.1641783709319,1.15162806682006e-09,1.99215358936284e-07
"oases2_k31_Locus_742_Transcript_4_1",-1.33315801045421,-6.34147838092964,5.62506995564669,41.0361789663426,1.22774156273195e-09,2.09887267310874e-07
"oases2_CL136Contig1_1",7.30723525504363,0.0973167988312397,2.51920051153159,41.0312927228998,1.2307447518967e-09,2.09887267310874e-07
"oases6_CL14022Contig1_2",-0.944752821134637,3.73560192396819,4.77716263790955,41.0273621084076,1.2331659218678e-09,2.09887267310874e-07
"oases3_k49_Locus_20485_Transcript_2_1",-7.95389663042973,-5.46263310603719,2.00376463807616,41.0224258669564,1.23621328331876e-09,2.09887267310874e-07
"oases6_CL277Contig1_1",-5.68319238622289,1.25935477489392,3.5505577171826,40.9242736632903,1.29839515448805e-09,2.1942878110848e-07
"oases6_k37_Locus_27021_Transcript_2_1",5.31365335332395,6.13895618909408,5.02570585133914,40.7701146643548,1.40243288686773e-09,2.35923950734405e-07
"oases6_k49_Locus_1834_Transcript_9_1",-1.47661957552551,3.48049408525407,5.88333824793779,40.6373012113326,1.49872572632245e-09,2.50971545942572e-07
"oases6_CL18Contig5_1",-0.110421646181334,6.87664970977886,2.56636116914248,40.5995082474082,1.52731564367647e-09,2.54596575457032e-07
"oases2_CL12886Contig1_1",8.14274125539238,3.22550281417935,2.67202019685896,40.5680786684727,1.55150666805687e-09,2.57458841799319e-07
"oases6_k49_Locus_842_Transcript_1_1",5.50077788041193,5.59645061901517,6.08190814577582,40.5317458556953,1.57994953886043e-09,2.60997700174002e-07
"oases2_k31_Locus_756_Transcript_10_1",4.57824017082162,1.49697386825585,5.28355343242638,40.4692480751364,1.63010071194325e-09,2.68074813493698e-07
"oases6_k25_Locus_6302_Transcript_8_1",5.5203024769155,9.05389090609382,3.28617756122885,40.4361239560391,1.65732334618406e-09,2.71334906583072e-07
"oases3_k25_Locus_617_Transcript_9_1",1.72382276791351,-3.08297865033922,5.28275103015792,40.4197853795394,1.67091795184293e-09,2.72344773546381e-07
"oases6_CL6766Contig1_1",-8.10275940319294,-5.16240423065809,2.38094306551305,40.39831392309,1.6889531099163e-09,2.7406627168124e-07
"oases3_k49_Locus_25193_Transcript_3_1",-6.13183938759025,-3.86677021975087,3.20018384492008,40.1399362017205,1.92186820440309e-09,3.10487544758038e-07
"oases6_k43_Locus_1651_Transcript_76_1",0.00258017751322062,7.93807177048673,1.91318015479164,40.1160310584046,1.94497730329278e-09,3.12842774752877e-07
"oases2_k37_Locus_24736_Transcript_1_1",6.76604395295807,0.35175619450493,2.82918575555312,40.0962642897122,1.96429556919681e-09,3.14570355498492e-07
"oases2_CL978Contig1_1",4.81206632493912,-1.11483013066528,3.45784593125201,40.0766535644636,1.98365093768066e-09,3.16288829728533e-07
"oases2_k49_Locus_7156_Transcript_3_1",5.03551777541892,3.71706124121067,5.54416953892181,40.0113174020567,2.04952310815215e-09,3.25377320109368e-07
"oases6_k49_Locus_20300_Transcript_5_1",-2.5157423137337,4.8245123288799,2.72828061119083,39.9491574049606,2.11422250390493e-09,3.34202077093559e-07
"oases6_k49_Locus_8962_Transcript_11_1",0.493479823984306,5.38248079691007,3.83406851342855,39.9325212579809,2.13188210718252e-09,3.34898040234414e-07
"oases6_k43_Locus_2106_Transcript_6_2",4.83060116597856,1.5347565948086,6.78702484476831,39.9278293241251,2.1368893031618e-09,3.34898040234414e-07
"oases6_k25_Locus_189_Transcript_5_5",4.79016482137143,7.98214715959339,2.39739584293485,39.7238256954417,2.36636018861563e-09,3.69283094455749e-07
"oases2_CL477Contig1_1",5.82639143934174,-1.14218050405001,2.90265889558461,39.7146518495123,2.37723943255966e-09,3.69408905551951e-07
"oases3_k37_Locus_7684_Transcript_9_2",1.52851504282611,-4.52220859858719,4.99659472196154,39.6897286788884,2.40704895575184e-09,3.7246289600965e-07
"oases3_k49_Locus_4376_Transcript_3_1",0.811788775004084,-4.77795652651191,5.66172953341548,39.6696492842068,2.43133671562332e-09,3.73126664059994e-07
"oases2_k43_Locus_30261_Transcript_2_1",6.91627859982917,-1.60970076611505,5.27460318940188,39.6693608190985,2.43168741881871e-09,3.73126664059994e-07
"oases6_k49_Locus_24001_Transcript_1_1",-0.62778181293281,4.65422503420073,3.41882873973684,39.6060885278058,2.50984644264588e-09,3.83514994129802e-07
"oases6_k37_Locus_8173_Transcript_6_1",-5.54495991722771,-3.30897567872456,3.08826505178725,39.5612952517103,2.56669277210876e-09,3.90573958637114e-07
"oases6_k37_Locus_8116_Transcript_9_1",-1.24811852560608,4.63465025816562,3.31723350479068,39.4990200540324,2.6478707062299e-09,4.01261828138715e-07
"oases3_k49_Locus_31956_Transcript_2_1",-5.96175661487129,-0.666389155956009,5.20051375820407,39.448752679882,2.71526484384363e-09,4.09781512832418e-07
"oases3_k37_Locus_13250_Transcript_6_1",-6.35533817698603,-0.852729147136819,4.03936940472093,39.4257234633678,2.74671075104589e-09,4.12828374479942e-07
"oases2_k37_Locus_5046_Transcript_5_2",0.350464502516106,-4.65236753011135,7.04401806067162,39.2333322890311,3.02405816451886e-09,4.52658306397551e-07
"oases6_k25_Locus_3104_Transcript_2_1",-0.584700946344691,5.87792354990925,0.799746765596397,39.2153025301377,3.0514429340511e-09,4.5490067772543e-07
"oases6_k37_Locus_30598_Transcript_1_1",-5.8065929509897,-4.32341054625665,3.15517920648967,39.1146609390896,3.20892300184767e-09,4.76440620432225e-07
"oases6_k49_Locus_3011_Transcript_1_2",-0.249021182980682,7.3636437348247,1.75552262903049,39.067973365061,3.28471258321891e-09,4.85726873243496e-07
"oases6_k25_Locus_1949_Transcript_8_1",4.92640791802852,4.29216179461268,5.79962156345914,38.9210689326736,3.53506388248507e-09,5.18638539883955e-07
"oases3_k49_Locus_6671_Transcript_1_1",0.109388541270276,-4.57281909552623,5.33709077435759,38.9207876039269,3.53556117500583e-09,5.18638539883955e-07
"oases3_k25_Locus_19068_Transcript_3_1",-4.65973743571327,-4.36513311470512,3.2818072961164,38.7811615044799,3.79120945160687e-09,5.53924399278003e-07
"oases6_k25_Locus_7305_Transcript_13_1",0.507561007318507,4.72658703368803,3.58906649592286,38.678550968808,3.9907945744521e-09,5.80771465987626e-07
"oases6_k31_Locus_1411_Transcript_7_4",0.0864561310172709,4.75270013313834,3.07869474544775,38.6531898365571,4.04172232287091e-09,5.85193717154165e-07
"oases2_CL11224Contig1_1",8.72458363786757,0.418419511307977,1.97874321508223,38.6475694110799,4.05309639672669e-09,5.85193717154165e-07
"oases6_k25_Locus_16826_Transcript_4_1",-5.30982143691043,-3.81502255045541,4.98877005826948,38.6267295078291,4.09555026461882e-09,5.89004371977906e-07
"oases3_k43_Locus_10028_Transcript_3_1",-3.55100553258985,-4.33052134039085,4.39959432688486,38.5927166596011,4.16579655547103e-09,5.9676662921402e-07
"oases6_k31_Locus_25645_Transcript_3_1",1.57535359987169,7.90475201363988,2.10229089484684,38.5154651994218,4.32985146285517e-09,6.17854640845478e-07
"oases3_CL16608Contig1_1",-6.4657083871018,-5.9020580910143,3.33236669356369,38.4586790040272,4.45455128831354e-09,6.33185113939235e-07
"oases3_k25_Locus_9588_Transcript_8_1",-5.67814748343931,-3.13695914291212,2.99419759770661,38.3459136513139,4.71292630503479e-09,6.67324889515602e-07
"oases6_k31_Locus_19352_Transcript_6_1",1.00554985247328,6.85923379078651,2.87367953269629,38.3315784474286,4.74682803669286e-09,6.69540094575527e-07
"oases6_k43_Locus_8558_Transcript_2_1",-0.168525008628708,6.01218924368873,2.53171973186358,38.253731095506,4.93523499207461e-09,6.93370742261685e-07
"oases3_k25_Locus_8715_Transcript_15_1",-5.90715834916081,-3.97322060465483,3.78488251901694,38.243743559133,4.95994205088819e-09,6.93370742261685e-07
"oases6_k43_Locus_16388_Transcript_6_1",2.98935593274463,7.73462171400187,4.00188469370957,38.2386860709507,4.97250034670802e-09,6.93370742261685e-07
"oases2_k37_Locus_15919_Transcript_1_1",5.87793668800349,1.0654212812219,2.49812939484671,38.1848965911424,5.10804905340619e-09,7.09573798998353e-07
"TRINITY_DN30440_c0_g1_i2",2.83627842284873,7.49589784020012,2.45670535769863,38.0988966865173,5.33248572131398e-09,7.37955656066972e-07
"oases3_k37_Locus_17967_Transcript_5_1",-4.39322915379037,-4.50972785390471,5.17756644466864,38.0326364113187,5.51211077895043e-09,7.59946009761088e-07
"oases2_k49_Locus_5395_Transcript_3_1",5.33275342864596,-0.108933032547943,2.98850680062497,37.9011460764519,5.88668369218386e-09,8.0585403145939e-07
"oases3_k49_Locus_35568_Transcript_2_1",0.153883196359383,-5.32346131903467,4.38493244947531,37.9003446024024,5.88904317702715e-09,8.0585403145939e-07
"oases2_k37_Locus_2877_Transcript_6_1",4.64175800142123,-0.642732490109977,3.40740091045297,37.8465194081988,6.04968456608902e-09,8.24758669487667e-07
"oases2_k37_Locus_1128_Transcript_1_1",6.26800599819288,0.311316813910391,2.68353846557505,37.7901108403632,6.22274057586667e-09,8.4520950051392e-07
"oases6_CL1947Contig1_1",-3.33496940885701,-4.04650509914297,5.38814259343227,37.7649607397199,6.3014859274496e-09,8.52746839178448e-07
"oases3_k31_Locus_32975_Transcript_1_1",-5.59902716147489,-7.54517400458564,1.82369090077538,37.7228280334879,6.43564339802101e-09,8.67699817410385e-07
"oases6_k37_Locus_557_Transcript_22_2",-1.0833493624962,3.27531060857212,5.12230998475215,37.69714227978,6.51882859892947e-09,8.75695975122859e-07
"oases6_k43_Locus_18047_Transcript_3_1",1.90341492220588,6.35793152748342,3.32686480920274,37.6365388356021,6.71938356645602e-09,8.99342896104531e-07
"oases6_k25_Locus_2046_Transcript_30_1",-0.0864306238241184,4.0198269063493,3.84167208427773,37.5945903883028,6.86180579688580e-09,9.1506546905161e-07
"oases6_k49_Locus_5959_Transcript_8_1",1.26354306011378,4.42810970611954,4.28774940599428,37.5175079919762,7.13143046804968e-09,9.47575904184007e-07
"oases6_k37_Locus_22664_Transcript_1_1",-6.44551445067636,-5.01469943233641,4.22330304665527,37.4849383957748,7.24851513597264e-09,9.59656301738356e-07
"oases3_k37_Locus_52123_Transcript_1_1",-4.91742880041966,-7.80323804238495,3.74225085914363,37.2957330106528,7.96772758939557e-09,1.0510808413162e-06
"oases6_k25_Locus_22260_Transcript_4_1",2.37603731561765,6.98080365803204,2.13711597138546,37.1756057598502,8.4609626623573e-09,1.11214653661874e-06
"oases6_k25_Locus_189_Transcript_5_2",0.0276313698238826,7.44054426214514,1.67728781423043,37.083281011272,8.86069612824945e-09,1.16052967539747e-06
"oases6_k31_Locus_545_Transcript_12_1",-0.315682093145476,4.93071775667565,3.07455771491941,37.058647448497,8.97050625083149e-09,1.16576985643e-06
"oases2_k25_Locus_8627_Transcript_8_1",0.279300672156139,-4.1574391022371,7.64492520225662,37.0543131033154,8.98996796693572e-09,1.16576985643e-06
"oases3_k43_Locus_7051_Transcript_9_1",-3.63886227175277,-3.05951666522813,7.48716348499644,37.052956078086,8.99606984347314e-09,1.16576985643e-06
"oases2_CL6969Contig1_1",1.63160587467428,-4.07603175794797,4.29723544598188,36.9947909466439,9.26154020466479e-09,1.19594529551293e-06
"oases6_k31_Locus_9265_Transcript_11_1",4.80146506637888,6.10932898788865,4.26631760389559,36.9626172976838,9.41173380642132e-09,1.20807991122504e-06
"oases2_CL10440Contig1_1",5.32406608863344,4.5505677142893,5.02922842329123,36.9605651332138,9.42139597552321e-09,1.20807991122504e-06
"oases3_k31_Locus_7596_Transcript_1_1",0.0839194693682649,-4.87078182488131,5.07919640167581,36.950300788964,9.46987248983138e-09,1.21006492620065e-06
"oases6_k49_Locus_1323_Transcript_8_1",-4.32431363394872,3.73103471718078,2.21032366766505,36.8546875494842,9.93359117979962e-09,1.26491176853053e-06
"oases6_k43_Locus_22200_Transcript_3_2",-5.70198791328689,-6.38628023873742,0.407803931075181,36.8412103614121,1.0000755661013e-08,1.26905782822259e-06
"oases6_CL15614Contig1_1",-1.65649180866773,5.96250056283197,2.14183107174973,36.784135070005,1.02902649925001e-08,1.30129271748261e-06
"oases6_k25_Locus_30578_Transcript_2_1",1.22673028706207,5.2574848604568,3.6884157411978,36.7564012885556,1.04339529226119e-08,1.31492905680738e-06
"oases3_k49_Locus_26828_Transcript_1_1",-5.03268100765351,-3.54506673137808,3.80261867978957,36.7450928664868,1.04931157964263e-08,1.31785628630939e-06
"oases2_CL2851Contig1_1",3.23560403581328,-2.56686944027097,4.51534597211444,36.7099871810977,1.06789257834308e-08,1.33661517152135e-06
"oases3_k43_Locus_50568_Transcript_1_1",-9.02299778470713,-6.42871269438477,2.6418688762818,36.7030291821884,1.07161424612713e-08,1.33671119891905e-06
"oases6_k49_Locus_19966_Transcript_3_1",-0.69367977375487,4.43749609481747,3.30631086208608,36.6496864329753,1.10058023540585e-08,1.36818911773013e-06
"oases6_k25_Locus_10153_Transcript_6_2",-3.43808779542822,4.57836454671658,2.04961406878964,36.6338098368251,1.10935173871151e-08,1.37139786182704e-06
"oases2_k49_Locus_10774_Transcript_1_1",4.65027949631985,0.360726324178418,3.96994957846696,36.6314878617503,1.11064043018742e-08,1.37139786182704e-06
"oases3_k49_Locus_4574_Transcript_21_1",-5.34869154707022,-2.48784845582651,3.90290238722055,36.6070062837828,1.12431909334785e-08,1.3795735181515e-06
"oases2_CL8824Contig1_1",5.57261254684202,-0.132716245120154,2.66137358096327,36.6061772928999,1.12478521508276e-08,1.3795735181515e-06
"oases3_CL15770Contig1_1",-4.56172956318589,-4.66789014981774,3.74237792374895,36.5462871577456,1.15897635747791e-08,1.41677133192624e-06
"oases3_k49_Locus_12191_Transcript_5_1",-0.611899985170366,-5.53268280980811,4.55083924997683,36.4917959337973,1.19098747870238e-08,1.45106590719111e-06
"oases6_k49_Locus_6199_Transcript_1_1",-0.00125365470752528,5.30420527237445,2.94044054131828,36.3241143240618,1.2951461966188e-08,1.57274491617885e-06
"oases2_k31_Locus_40243_Transcript_1_1",-0.271264375326972,-4.57699772218663,5.88080726560328,36.0906881758708,1.45548132869422e-08,1.76161276459416e-06
"oases3_CL2319Contig1_1",-0.544503289696097,-5.60885971485048,7.86617788046014,35.9148760886454,1.58921899847731e-08,1.91715224773547e-06
"oases6_k43_Locus_403_Transcript_1_1",0.470808118068302,5.09780052435525,4.60343462722724,35.8442954494587,1.64630440147316e-08,1.97950561689263e-06
"oases3_CL1787Contig2_1",-5.82451515189877,-4.64802923712643,2.56164232600032,35.624297801318,1.83773133962037e-08,2.20245494829732e-06
